,SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY1,TERRAIN,CLIMATE,SEVERITY
2204,JHARKHAND,1991,1250.9,Jan-Feb,27.3,0,Forest,Dry,0
2205,JHARKHAND,1991,1250.9,Mar-May,76.0,0,Forest,Dry,0
2206,JHARKHAND,1991,1250.9,Jun-Sep,1082.2,0,Forest,Dry,1
2207,JHARKHAND,1991,1250.9,Oct-Dec,65.5,0,Forest,Dry,0
2208,JHARKHAND,1992,933.0,Jan-Feb,8.3,0,Forest,Dry,0
2209,JHARKHAND,1992,933.0,Mar-May,61.2,0,Forest,Dry,0
2210,JHARKHAND,1992,933.0,Jun-Sep,839.2,0,Forest,Dry,0
2211,JHARKHAND,1992,933.0,Oct-Dec,24.3,0,Forest,Dry,0
2212,JHARKHAND,1993,1204.0,Jan-Feb,3.7,0,Forest,Dry,0
2213,JHARKHAND,1993,1204.0,Mar-May,98.6,0,Forest,Dry,0
2214,JHARKHAND,1993,1204.0,Jun-Sep,1035.9,0,Forest,Dry,1
2215,JHARKHAND,1993,1204.0,Oct-Dec,65.9,0,Forest,Dry,0
2216,JHARKHAND,1994,1579.4,Jan-Feb,41.5,0,Forest,Dry,0
2217,JHARKHAND,1994,1579.4,Mar-May,49.8,0,Forest,Dry,0
2218,JHARKHAND,1994,1579.4,Jun-Sep,1366.3,0,Forest,Dry,4
2219,JHARKHAND,1994,1579.4,Oct-Dec,121.8,0,Forest,Dry,0
2220,JHARKHAND,1995,1366.5,Jan-Feb,23.5,0,Forest,Dry,0
2221,JHARKHAND,1995,1366.5,Mar-May,56.9,0,Forest,Dry,0
2222,JHARKHAND,1995,1366.5,Jun-Sep,1143.9,0,Forest,Dry,2
2223,JHARKHAND,1995,1366.5,Oct-Dec,142.2,0,Forest,Dry,0
2224,JHARKHAND,1996,1191.7,Jan-Feb,41.5,0,Forest,Dry,0
2225,JHARKHAND,1996,1191.7,Mar-May,31.4,0,Forest,Dry,0
2226,JHARKHAND,1996,1191.7,Jun-Sep,1094.8,0,Forest,Dry,1
2227,JHARKHAND,1996,1191.7,Oct-Dec,24.1,0,Forest,Dry,0
2228,JHARKHAND,1997,1461.3,Jan-Feb,13.2,0,Forest,Dry,0
2229,JHARKHAND,1997,1461.3,Mar-May,56.1,0,Forest,Dry,0
2230,JHARKHAND,1997,1461.3,Jun-Sep,1262.1,0,Forest,Dry,3
2231,JHARKHAND,1997,1461.3,Oct-Dec,129.8,0,Forest,Dry,0
2232,JHARKHAND,1998,1353.8,Jan-Feb,97.0,0,Forest,Dry,0
2233,JHARKHAND,1998,1353.8,Mar-May,133.4,0,Forest,Dry,0
2234,JHARKHAND,1998,1353.8,Jun-Sep,964.1,0,Forest,Dry,0
2235,JHARKHAND,1998,1353.8,Oct-Dec,159.3,0,Forest,Dry,0
2236,JHARKHAND,1999,1586.9,Jan-Feb,0.7,0,Forest,Dry,0
2237,JHARKHAND,1999,1586.9,Mar-May,97.0,0,Forest,Dry,0
2238,JHARKHAND,1999,1586.9,Jun-Sep,1345.1,0,Forest,Dry,4
2239,JHARKHAND,1999,1586.9,Oct-Dec,144.1,0,Forest,Dry,0
2240,JHARKHAND,2000,1191.5,Jan-Feb,24.7,0,Forest,Dry,0
2241,JHARKHAND,2000,1191.5,Mar-May,93.6,0,Forest,Dry,0
2242,JHARKHAND,2000,1191.5,Jun-Sep,1053.4,0,Forest,Dry,1
2243,JHARKHAND,2000,1191.5,Oct-Dec,19.7,0,Forest,Dry,0
2244,JHARKHAND,2001,1254.4,Jan-Feb,5.8,0,Forest,Dry,0
2245,JHARKHAND,2001,1254.4,Mar-May,101.4,0,Forest,Dry,0
2246,JHARKHAND,2001,1254.4,Jun-Sep,1031.5,0,Forest,Dry,1
2247,JHARKHAND,2001,1254.4,Oct-Dec,115.7,0,Forest,Dry,0
2248,JHARKHAND,2002,1034.9,Jan-Feb,14.4,0,Forest,Dry,0
2249,JHARKHAND,2002,1034.9,Mar-May,60.9,0,Forest,Dry,0
2250,JHARKHAND,2002,1034.9,Jun-Sep,902.5,0,Forest,Dry,0
2251,JHARKHAND,2002,1034.9,Oct-Dec,57.1,0,Forest,Dry,0
2252,JHARKHAND,2003,1245.0,Jan-Feb,33.9,0,Forest,Dry,0
2253,JHARKHAND,2003,1245.0,Mar-May,73.1,0,Forest,Dry,0
2254,JHARKHAND,2003,1245.0,Jun-Sep,869.0,0,Forest,Dry,0
2255,JHARKHAND,2003,1245.0,Oct-Dec,269.1,0,Forest,Dry,0
2256,JHARKHAND,2004,1136.6,Jan-Feb,8.2,0,Forest,Dry,0
2257,JHARKHAND,2004,1136.6,Mar-May,75.2,0,Forest,Dry,0
2258,JHARKHAND,2004,1136.6,Jun-Sep,923.5,0,Forest,Dry,0
2259,JHARKHAND,2004,1136.6,Oct-Dec,129.7,0,Forest,Dry,0
2260,JHARKHAND,2005,960.4,Jan-Feb,39.6,0,Forest,Dry,0
2261,JHARKHAND,2005,960.4,Mar-May,50.7,0,Forest,Dry,0
2262,JHARKHAND,2005,960.4,Jun-Sep,779.5,0,Forest,Dry,0
2263,JHARKHAND,2005,960.4,Oct-Dec,90.5,0,Forest,Dry,0
2264,JHARKHAND,2006,1459.5,Jan-Feb,0.5,0,Forest,Dry,0
2265,JHARKHAND,2006,1459.5,Mar-May,145.5,0,Forest,Dry,0
2266,JHARKHAND,2006,1459.5,Jun-Sep,1281.4,1,Forest,Dry,1
2267,JHARKHAND,2006,1459.5,Oct-Dec,32.0,0,Forest,Dry,0
2268,JHARKHAND,2007,1437.3,Jan-Feb,50.1,0,Forest,Dry,0
2269,JHARKHAND,2007,1437.3,Mar-May,105.8,0,Forest,Dry,0
2270,JHARKHAND,2007,1437.3,Jun-Sep,1234.1,0,Forest,Dry,3
2271,JHARKHAND,2007,1437.3,Oct-Dec,47.2,0,Forest,Dry,0
2272,JHARKHAND,2008,1325.3,Jan-Feb,22.9,0,Forest,Dry,0
2273,JHARKHAND,2008,1325.3,Mar-May,59.7,0,Forest,Dry,0
2274,JHARKHAND,2008,1325.3,Jun-Sep,1207.7,1,Forest,Dry,1
2275,JHARKHAND,2008,1325.3,Oct-Dec,35.0,0,Forest,Dry,0
2276,JHARKHAND,2009,996.1,Jan-Feb,2.6,0,Forest,Dry,0
2277,JHARKHAND,2009,996.1,Mar-May,80.8,0,Forest,Dry,0
2278,JHARKHAND,2009,996.1,Jun-Sep,826.1,0,Forest,Dry,0
2279,JHARKHAND,2009,996.1,Oct-Dec,86.6,0,Forest,Dry,0
2280,JHARKHAND,2010,697.1,Jan-Feb,2.5,0,Forest,Dry,0
2281,JHARKHAND,2010,697.1,Mar-May,36.4,0,Forest,Dry,0
2282,JHARKHAND,2010,697.1,Jun-Sep,578.4,0,Forest,Dry,0
2283,JHARKHAND,2010,697.1,Oct-Dec,79.8,0,Forest,Dry,0
2284,JHARKHAND,2011,1374.7,Jan-Feb,5.8,0,Forest,Dry,0
2285,JHARKHAND,2011,1374.7,Mar-May,86.8,0,Forest,Dry,0
2286,JHARKHAND,2011,1374.7,Jun-Sep,1258.7,1,Forest,Dry,1
2287,JHARKHAND,2011,1374.7,Oct-Dec,23.4,0,Forest,Dry,0
2288,JHARKHAND,2012,1065.0,Jan-Feb,45.0,0,Forest,Dry,0
2289,JHARKHAND,2012,1065.0,Mar-May,17.7,0,Forest,Dry,0
2290,JHARKHAND,2012,1065.0,Jun-Sep,908.3,0,Forest,Dry,0
2291,JHARKHAND,2012,1065.0,Oct-Dec,94.0,0,Forest,Dry,0
2292,JHARKHAND,2013,1253.6,Jan-Feb,19.0,0,Forest,Dry,0
2293,JHARKHAND,2013,1253.6,Mar-May,109.0,0,Forest,Dry,0
2294,JHARKHAND,2013,1253.6,Jun-Sep,844.5,0,Forest,Dry,0
2295,JHARKHAND,2013,1253.6,Oct-Dec,281.1,0,Forest,Dry,0
2296,JHARKHAND,2014,1156.6,Jan-Feb,57.4,0,Forest,Dry,0
2297,JHARKHAND,2014,1156.6,Mar-May,123.1,0,Forest,Dry,0
2298,JHARKHAND,2014,1156.6,Jun-Sep,930.1,0,Forest,Dry,0
2299,JHARKHAND,2014,1156.6,Oct-Dec,46.1,0,Forest,Dry,0
2300,JHARKHAND,2015,1081.8,Jan-Feb,14.8,0,Forest,Dry,0
2301,JHARKHAND,2015,1081.8,Mar-May,102.6,0,Forest,Dry,0
2302,JHARKHAND,2015,1081.8,Jun-Sep,938.8,0,Forest,Dry,0
2303,JHARKHAND,2015,1081.8,Oct-Dec,25.6,0,Forest,Dry,0
2304,KERALA,1980,2803.4,Jan-Feb,0.9,0,Coastal,Humid,0
2305,KERALA,1980,2803.4,Mar-May,240.9,0,Coastal,Humid,0
2306,KERALA,1980,2803.4,Jun-Sep,2077.5,0,Coastal,Humid,2
2307,KERALA,1980,2803.4,Oct-Dec,484.1,0,Coastal,Humid,0
2308,KERALA,1981,3005.9,Jan-Feb,13.8,0,Coastal,Humid,0
2309,KERALA,1981,3005.9,Mar-May,270.8,0,Coastal,Humid,0
2310,KERALA,1981,3005.9,Jun-Sep,2274.4,0,Coastal,Humid,3
2311,KERALA,1981,3005.9,Oct-Dec,446.9,0,Coastal,Humid,0
2312,KERALA,1982,2223.3,Jan-Feb,0.8,0,Coastal,Humid,0
2313,KERALA,1982,2223.3,Mar-May,230.6,0,Coastal,Humid,0
2314,KERALA,1982,2223.3,Jun-Sep,1689.2,0,Coastal,Humid,0
2315,KERALA,1982,2223.3,Oct-Dec,302.7,0,Coastal,Humid,0
2316,KERALA,1983,2320.3,Jan-Feb,1.7,0,Coastal,Humid,0
2317,KERALA,1983,2320.3,Mar-May,89.9,0,Coastal,Humid,0
2318,KERALA,1983,2320.3,Jun-Sep,1906.9,0,Coastal,Humid,1
2319,KERALA,1983,2320.3,Oct-Dec,321.8,0,Coastal,Humid,0
2320,KERALA,1984,2762.1,Jan-Feb,96.8,0,Coastal,Humid,0
2321,KERALA,1984,2762.1,Mar-May,342.0,0,Coastal,Humid,0
2322,KERALA,1984,2762.1,Jun-Sep,1951.6,0,Coastal,Humid,1
2323,KERALA,1984,2762.1,Oct-Dec,371.7,0,Coastal,Humid,0
2324,KERALA,1985,2390.5,Jan-Feb,67.3,0,Coastal,Humid,0
2325,KERALA,1985,2390.5,Mar-May,350.0,0,Coastal,Humid,0
2326,KERALA,1985,2390.5,Jun-Sep,1650.4,0,Coastal,Humid,0
2327,KERALA,1985,2390.5,Oct-Dec,322.8,0,Coastal,Humid,0
2328,KERALA,1986,2093.2,Jan-Feb,24.3,0,Coastal,Humid,0
2329,KERALA,1986,2093.2,Mar-May,200.9,0,Coastal,Humid,0
2330,KERALA,1986,2093.2,Jun-Sep,1498.4,0,Coastal,Humid,0
2331,KERALA,1986,2093.2,Oct-Dec,369.6,0,Coastal,Humid,0
2332,KERALA,1987,2137.6,Jan-Feb,1.4,0,Coastal,Humid,0
2333,KERALA,1987,2137.6,Mar-May,169.7,0,Coastal,Humid,0
2334,KERALA,1987,2137.6,Jun-Sep,1347.2,0,Coastal,Humid,0
2335,KERALA,1987,2137.6,Oct-Dec,619.2,0,Coastal,Humid,0
2336,KERALA,1988,2403.5,Jan-Feb,18.3,0,Coastal,Humid,0
2337,KERALA,1988,2403.5,Mar-May,372.9,0,Coastal,Humid,0
2338,KERALA,1988,2403.5,Jun-Sep,1845.7,0,Coastal,Humid,1
2339,KERALA,1988,2403.5,Oct-Dec,166.6,0,Coastal,Humid,0
2340,KERALA,1989,2422.7,Jan-Feb,10.3,0,Coastal,Humid,0
2341,KERALA,1989,2422.7,Mar-May,341.1,0,Coastal,Humid,0
2342,KERALA,1989,2422.7,Jun-Sep,1664.7,3,Coastal,Humid,3
2343,KERALA,1989,2422.7,Oct-Dec,406.5,0,Coastal,Humid,0
2344,KERALA,1990,2693.1,Jan-Feb,19.7,0,Coastal,Humid,0
2345,KERALA,1990,2693.1,Mar-May,548.3,0,Coastal,Humid,0
2346,KERALA,1990,2693.1,Jun-Sep,1638.0,3,Coastal,Humid,3
2347,KERALA,1990,2693.1,Oct-Dec,487.2,0,Coastal,Humid,0
2348,KERALA,1991,3184.5,Jan-Feb,15.3,0,Coastal,Humid,0
2349,KERALA,1991,3184.5,Mar-May,243.6,0,Coastal,Humid,0
2350,KERALA,1991,3184.5,Jun-Sep,2515.6,4,Coastal,Humid,4
2351,KERALA,1991,3184.5,Oct-Dec,410.0,0,Coastal,Humid,0
2352,KERALA,1992,3239.5,Jan-Feb,3.4,0,Coastal,Humid,0
2353,KERALA,1992,3239.5,Mar-May,261.6,0,Coastal,Humid,0
2354,KERALA,1992,3239.5,Jun-Sep,2392.5,0,Coastal,Humid,3
2355,KERALA,1992,3239.5,Oct-Dec,582.1,0,Coastal,Humid,0
2356,KERALA,1993,2717.7,Jan-Feb,17.8,0,Coastal,Humid,0
2357,KERALA,1993,2717.7,Mar-May,245.6,0,Coastal,Humid,0
2358,KERALA,1993,2717.7,Jun-Sep,1823.1,0,Coastal,Humid,1
2359,KERALA,1993,2717.7,Oct-Dec,631.3,0,Coastal,Humid,0
2360,KERALA,1994,3410.8,Jan-Feb,51.4,0,Coastal,Humid,0
2361,KERALA,1994,3410.8,Mar-May,313.9,0,Coastal,Humid,0
2362,KERALA,1994,3410.8,Jun-Sep,2493.0,4,Coastal,Humid,4
2363,KERALA,1994,3410.8,Oct-Dec,552.5,0,Coastal,Humid,0
2364,KERALA,1995,2858.8,Jan-Feb,16.8,0,Coastal,Humid,0
2365,KERALA,1995,2858.8,Mar-May,527.8,0,Coastal,Humid,0
2366,KERALA,1995,2858.8,Jun-Sep,1933.2,3,Coastal,Humid,3
2367,KERALA,1995,2858.8,Oct-Dec,380.9,0,Coastal,Humid,0
2368,KERALA,1996,2610.0,Jan-Feb,11.8,0,Coastal,Humid,0
2369,KERALA,1996,2610.0,Mar-May,213.0,0,Coastal,Humid,0
2370,KERALA,1996,2610.0,Jun-Sep,1938.5,3,Coastal,Humid,3
2371,KERALA,1996,2610.0,Oct-Dec,446.6,0,Coastal,Humid,0
2372,KERALA,1997,3252.4,Jan-Feb,3.7,0,Coastal,Humid,0
2373,KERALA,1997,3252.4,Mar-May,230.2,0,Coastal,Humid,0
2374,KERALA,1997,3252.4,Jun-Sep,2342.9,4,Coastal,Humid,4
2375,KERALA,1997,3252.4,Oct-Dec,675.7,0,Coastal,Humid,0
2376,KERALA,1998,3151.5,Jan-Feb,8.0,0,Coastal,Humid,0
2377,KERALA,1998,3151.5,Mar-May,220.8,0,Coastal,Humid,0
2378,KERALA,1998,3151.5,Jun-Sep,2263.4,4,Coastal,Humid,4
2379,KERALA,1998,3151.5,Oct-Dec,659.3,0,Coastal,Humid,0
2380,KERALA,1999,2914.6,Jan-Feb,25.5,0,Coastal,Humid,0
2381,KERALA,1999,2914.6,Mar-May,586.2,0,Coastal,Humid,0
2382,KERALA,1999,2914.6,Jun-Sep,1661.9,2,Coastal,Humid,2
2383,KERALA,1999,2914.6,Oct-Dec,640.9,0,Coastal,Humid,0
2384,KERALA,2000,2412.6,Jan-Feb,69.5,0,Coastal,Humid,0
2385,KERALA,2000,2412.6,Mar-May,242.3,0,Coastal,Humid,0
2386,KERALA,2000,2412.6,Jun-Sep,1739.4,3,Coastal,Humid,3
2387,KERALA,2000,2412.6,Oct-Dec,361.5,0,Coastal,Humid,0
2388,KERALA,2001,2931.1,Jan-Feb,44.7,0,Coastal,Humid,0
2389,KERALA,2001,2931.1,Mar-May,483.7,0,Coastal,Humid,0
2390,KERALA,2001,2931.1,Jun-Sep,1892.0,3,Coastal,Humid,3
2391,KERALA,2001,2931.1,Oct-Dec,510.7,0,Coastal,Humid,0
2392,KERALA,2002,2507.4,Jan-Feb,13.3,0,Coastal,Humid,0
2393,KERALA,2002,2507.4,Mar-May,483.7,0,Coastal,Humid,0
2394,KERALA,2002,2507.4,Jun-Sep,1359.0,0,Coastal,Humid,0
2395,KERALA,2002,2507.4,Oct-Dec,651.3,0,Coastal,Humid,0
2396,KERALA,2003,2394.9,Jan-Feb,51.6,0,Coastal,Humid,0
2397,KERALA,2003,2394.9,Mar-May,307.5,0,Coastal,Humid,0
2398,KERALA,2003,2394.9,Jun-Sep,1542.6,3,Coastal,Humid,3
2399,KERALA,2003,2394.9,Oct-Dec,493.1,0,Coastal,Humid,0
2400,KERALA,2004,2886.1,Jan-Feb,10.5,0,Coastal,Humid,0
2401,KERALA,2004,2886.1,Mar-May,762.0,0,Coastal,Humid,0
2402,KERALA,2004,2886.1,Jun-Sep,1669.5,3,Coastal,Humid,3
2403,KERALA,2004,2886.1,Oct-Dec,444.0,0,Coastal,Humid,0
2404,KERALA,2005,3031.1,Jan-Feb,26.8,0,Coastal,Humid,0
2405,KERALA,2005,3031.1,Mar-May,366.0,0,Coastal,Humid,0
2406,KERALA,2005,3031.1,Jun-Sep,2157.6,0,Coastal,Humid,2
2407,KERALA,2005,3031.1,Oct-Dec,480.7,0,Coastal,Humid,0
2408,KERALA,2006,3420.6,Jan-Feb,8.6,0,Coastal,Humid,0
2409,KERALA,2006,3420.6,Mar-May,677.2,0,Coastal,Humid,0
2410,KERALA,2006,3420.6,Jun-Sep,2193.8,4,Coastal,Humid,4
2411,KERALA,2006,3420.6,Oct-Dec,541.0,0,Coastal,Humid,0
2412,KERALA,2007,3489.6,Jan-Feb,6.1,0,Coastal,Humid,0
2413,KERALA,2007,3489.6,Mar-May,338.4,0,Coastal,Humid,0
2414,KERALA,2007,3489.6,Jun-Sep,2688.5,5,Coastal,Humid,5
2415,KERALA,2007,3489.6,Oct-Dec,456.5,0,Coastal,Humid,0
2416,KERALA,2008,2524.5,Jan-Feb,31.1,0,Coastal,Humid,0
2417,KERALA,2008,2524.5,Mar-May,406.7,0,Coastal,Humid,0
2418,KERALA,2008,2524.5,Jun-Sep,1670.9,1,Coastal,Humid,1
2419,KERALA,2008,2524.5,Oct-Dec,415.7,0,Coastal,Humid,0
2420,KERALA,2009,2810.6,Jan-Feb,4.8,0,Coastal,Humid,0
2421,KERALA,2009,2810.6,Mar-May,323.1,0,Coastal,Humid,0
2422,KERALA,2009,2810.6,Jun-Sep,1958.9,2,Coastal,Humid,2
2423,KERALA,2009,2810.6,Oct-Dec,523.8,0,Coastal,Humid,0
2424,KERALA,2010,3131.8,Jan-Feb,19.6,0,Coastal,Humid,0
2425,KERALA,2010,3131.8,Mar-May,360.9,0,Coastal,Humid,0
2426,KERALA,2010,3131.8,Jun-Sep,1928.0,2,Coastal,Humid,2
2427,KERALA,2010,3131.8,Oct-Dec,823.3,0,Coastal,Humid,0
2428,KERALA,2011,3035.1,Jan-Feb,66.2,0,Coastal,Humid,0
2429,KERALA,2011,3035.1,Mar-May,313.5,0,Coastal,Humid,0
2430,KERALA,2011,3035.1,Jun-Sep,2209.1,4,Coastal,Humid,4
2431,KERALA,2011,3035.1,Oct-Dec,446.3,0,Coastal,Humid,0
2432,KERALA,2012,2151.1,Jan-Feb,18.3,0,Coastal,Humid,0
2433,KERALA,2012,2151.1,Mar-May,287.4,0,Coastal,Humid,0
2434,KERALA,2012,2151.1,Jun-Sep,1535.6,3,Coastal,Humid,3
2435,KERALA,2012,2151.1,Oct-Dec,309.8,0,Coastal,Humid,0
2436,KERALA,2013,3255.4,Jan-Feb,43.9,0,Coastal,Humid,0
2437,KERALA,2013,3255.4,Mar-May,218.5,0,Coastal,Humid,0
2438,KERALA,2013,3255.4,Jun-Sep,2561.2,4,Coastal,Humid,4
2439,KERALA,2013,3255.4,Oct-Dec,431.8,0,Coastal,Humid,0
2440,KERALA,2014,3046.4,Jan-Feb,14.9,0,Coastal,Humid,0
2441,KERALA,2014,3046.4,Mar-May,364.5,0,Coastal,Humid,0
2442,KERALA,2014,3046.4,Jun-Sep,2164.8,4,Coastal,Humid,4
2443,KERALA,2014,3046.4,Oct-Dec,502.1,0,Coastal,Humid,0
2444,KERALA,2015,2600.6,Jan-Feb,8.9,0,Coastal,Humid,0
2445,KERALA,2015,2600.6,Mar-May,465.9,0,Coastal,Humid,0
2446,KERALA,2015,2600.6,Jun-Sep,1514.7,3,Coastal,Humid,3
2447,KERALA,2015,2600.6,Oct-Dec,611.1,0,Coastal,Humid,0
2448,MADHYA MAHARASHTRA,1980,939.5,Jan-Feb,0.0,0,Plain-land,Tropical,0
2449,MADHYA MAHARASHTRA,1980,939.5,Mar-May,26.1,0,Plain-land,Tropical,0
2450,MADHYA MAHARASHTRA,1980,939.5,Jun-Sep,852.5,0,Plain-land,Tropical,4
2451,MADHYA MAHARASHTRA,1980,939.5,Oct-Dec,60.9,0,Plain-land,Tropical,0
2452,MADHYA MAHARASHTRA,1981,929.8,Jan-Feb,10.5,0,Plain-land,Tropical,0
2453,MADHYA MAHARASHTRA,1981,929.8,Mar-May,18.2,0,Plain-land,Tropical,0
2454,MADHYA MAHARASHTRA,1981,929.8,Jun-Sep,827.1,0,Plain-land,Tropical,4
2455,MADHYA MAHARASHTRA,1981,929.8,Oct-Dec,74.0,0,Plain-land,Tropical,0
2456,MADHYA MAHARASHTRA,1982,751.9,Jan-Feb,2.3,0,Plain-land,Tropical,0
2457,MADHYA MAHARASHTRA,1982,751.9,Mar-May,40.3,0,Plain-land,Tropical,0
2458,MADHYA MAHARASHTRA,1982,751.9,Jun-Sep,608.4,0,Plain-land,Tropical,2
2459,MADHYA MAHARASHTRA,1982,751.9,Oct-Dec,101.0,0,Plain-land,Tropical,0
2460,MADHYA MAHARASHTRA,1983,918.8,Jan-Feb,1.5,0,Plain-land,Tropical,0
2461,MADHYA MAHARASHTRA,1983,918.8,Mar-May,2.9,0,Plain-land,Tropical,0
2462,MADHYA MAHARASHTRA,1983,918.8,Jun-Sep,865.8,0,Plain-land,Tropical,4
2463,MADHYA MAHARASHTRA,1983,918.8,Oct-Dec,48.5,0,Plain-land,Tropical,0
2464,MADHYA MAHARASHTRA,1984,779.9,Jan-Feb,11.8,0,Plain-land,Tropical,0
2465,MADHYA MAHARASHTRA,1984,779.9,Mar-May,8.9,0,Plain-land,Tropical,0
2466,MADHYA MAHARASHTRA,1984,779.9,Jun-Sep,643.7,0,Plain-land,Tropical,2
2467,MADHYA MAHARASHTRA,1984,779.9,Oct-Dec,115.5,0,Plain-land,Tropical,0
2468,MADHYA MAHARASHTRA,1985,656.1,Jan-Feb,2.8,0,Plain-land,Tropical,0
2469,MADHYA MAHARASHTRA,1985,656.1,Mar-May,23.8,0,Plain-land,Tropical,0
2470,MADHYA MAHARASHTRA,1985,656.1,Jun-Sep,516.8,0,Plain-land,Tropical,1
2471,MADHYA MAHARASHTRA,1985,656.1,Oct-Dec,112.7,0,Plain-land,Tropical,0
2472,MADHYA MAHARASHTRA,1986,644.1,Jan-Feb,4.3,0,Plain-land,Tropical,0
2473,MADHYA MAHARASHTRA,1986,644.1,Mar-May,11.2,0,Plain-land,Tropical,0
2474,MADHYA MAHARASHTRA,1986,644.1,Jun-Sep,585.7,0,Plain-land,Tropical,1
2475,MADHYA MAHARASHTRA,1986,644.1,Oct-Dec,42.8,0,Plain-land,Tropical,0
2476,MADHYA MAHARASHTRA,1987,807.6,Jan-Feb,5.6,0,Plain-land,Tropical,0
2477,MADHYA MAHARASHTRA,1987,807.6,Mar-May,43.1,0,Plain-land,Tropical,0
2478,MADHYA MAHARASHTRA,1987,807.6,Jun-Sep,587.5,0,Plain-land,Tropical,1
2479,MADHYA MAHARASHTRA,1987,807.6,Oct-Dec,171.4,0,Plain-land,Tropical,0
2480,MADHYA MAHARASHTRA,1988,976.6,Jan-Feb,0.1,0,Plain-land,Tropical,0
2481,MADHYA MAHARASHTRA,1988,976.6,Mar-May,26.5,0,Plain-land,Tropical,0
2482,MADHYA MAHARASHTRA,1988,976.6,Jun-Sep,915.6,1,Plain-land,Tropical,1
2483,MADHYA MAHARASHTRA,1988,976.6,Oct-Dec,34.3,0,Plain-land,Tropical,0
2484,MADHYA MAHARASHTRA,1989,816.6,Jan-Feb,0.0,0,Plain-land,Tropical,0
2485,MADHYA MAHARASHTRA,1989,816.6,Mar-May,31.4,0,Plain-land,Tropical,0
2486,MADHYA MAHARASHTRA,1989,816.6,Jun-Sep,759.1,0,Plain-land,Tropical,3
2487,MADHYA MAHARASHTRA,1989,816.6,Oct-Dec,26.0,0,Plain-land,Tropical,0
2488,MADHYA MAHARASHTRA,1990,1022.5,Jan-Feb,2.8,0,Plain-land,Tropical,0
2489,MADHYA MAHARASHTRA,1990,1022.5,Mar-May,78.4,0,Plain-land,Tropical,0
2490,MADHYA MAHARASHTRA,1990,1022.5,Jun-Sep,767.3,0,Plain-land,Tropical,3
2491,MADHYA MAHARASHTRA,1990,1022.5,Oct-Dec,174.1,0,Plain-land,Tropical,0
2492,MADHYA MAHARASHTRA,1991,880.5,Jan-Feb,0.1,0,Plain-land,Tropical,0
2493,MADHYA MAHARASHTRA,1991,880.5,Mar-May,31.8,0,Plain-land,Tropical,0
2494,MADHYA MAHARASHTRA,1991,880.5,Jun-Sep,823.0,0,Plain-land,Tropical,4
2495,MADHYA MAHARASHTRA,1991,880.5,Oct-Dec,25.7,0,Plain-land,Tropical,0
2496,MADHYA MAHARASHTRA,1992,791.3,Jan-Feb,0.0,0,Plain-land,Tropical,0
2497,MADHYA MAHARASHTRA,1992,791.3,Mar-May,7.3,0,Plain-land,Tropical,0
2498,MADHYA MAHARASHTRA,1992,791.3,Jun-Sep,718.2,0,Plain-land,Tropical,3
2499,MADHYA MAHARASHTRA,1992,791.3,Oct-Dec,65.7,0,Plain-land,Tropical,0
2500,MADHYA MAHARASHTRA,1993,1019.8,Jan-Feb,0.1,0,Plain-land,Tropical,0
2501,MADHYA MAHARASHTRA,1993,1019.8,Mar-May,20.1,0,Plain-land,Tropical,0
2502,MADHYA MAHARASHTRA,1993,1019.8,Jun-Sep,761.9,0,Plain-land,Tropical,3
2503,MADHYA MAHARASHTRA,1993,1019.8,Oct-Dec,237.7,0,Plain-land,Tropical,0
2504,MADHYA MAHARASHTRA,1994,1021.5,Jan-Feb,3.2,0,Plain-land,Tropical,0
2505,MADHYA MAHARASHTRA,1994,1021.5,Mar-May,46.2,0,Plain-land,Tropical,0
2506,MADHYA MAHARASHTRA,1994,1021.5,Jun-Sep,893.4,0,Plain-land,Tropical,4
2507,MADHYA MAHARASHTRA,1994,1021.5,Oct-Dec,78.8,0,Plain-land,Tropical,0
2508,MADHYA MAHARASHTRA,1995,776.4,Jan-Feb,20.3,0,Plain-land,Tropical,0
2509,MADHYA MAHARASHTRA,1995,776.4,Mar-May,36.0,0,Plain-land,Tropical,0
2510,MADHYA MAHARASHTRA,1995,776.4,Jun-Sep,593.7,0,Plain-land,Tropical,1
2511,MADHYA MAHARASHTRA,1995,776.4,Oct-Dec,126.4,0,Plain-land,Tropical,0
2512,MADHYA MAHARASHTRA,1996,975.2,Jan-Feb,0.1,0,Plain-land,Tropical,0
2513,MADHYA MAHARASHTRA,1996,975.2,Mar-May,9.9,0,Plain-land,Tropical,0
2514,MADHYA MAHARASHTRA,1996,975.2,Jun-Sep,788.7,0,Plain-land,Tropical,3
2515,MADHYA MAHARASHTRA,1996,975.2,Oct-Dec,176.5,0,Plain-land,Tropical,0
2516,MADHYA MAHARASHTRA,1997,1000.9,Jan-Feb,3.3,0,Plain-land,Tropical,0
2517,MADHYA MAHARASHTRA,1997,1000.9,Mar-May,24.3,0,Plain-land,Tropical,0
2518,MADHYA MAHARASHTRA,1997,1000.9,Jun-Sep,807.4,0,Plain-land,Tropical,4
2519,MADHYA MAHARASHTRA,1997,1000.9,Oct-Dec,166.0,0,Plain-land,Tropical,0
2520,MADHYA MAHARASHTRA,1998,1101.1,Jan-Feb,0.2,0,Plain-land,Tropical,0
